32754	18499	3.468534375308808e-08
27702	32755	6.937068750617616e-08
32755	1617	6.937068750617616e-08
32756	2005	6.937068750617616e-08
2005	34258	6.937068750617616e-08
32757	32758	6.937068750617616e-08
32757	11500	6.937068750617616e-08
32759	4290	1.7342671876544043e-07
4290	34765	1.5608404688889638e-07
4290	36554	1.5608404688889638e-07
32760	1585	2.081120625185285e-07
32760	9981	1.3874137501235233e-07
1585	32767	2.081120625185285e-07
32761	32762	3.468534375308808e-08
32763	421	9.018189375802902e-07
421	32896	1.734267187654404e-06
421	33513	9.018189375802902e-07
421	33651	9.018189375802902e-07
421	33692	9.018189375802902e-07
421	33827	9.018189375802902e-07
421	34299	1.734267187654404e-06
421	34939	1.734267187654404e-06
421	35334	2.497344750222342e-06
421	35474	1.734267187654404e-06
421	35833	9.018189375802902e-07
421	36587	9.018189375802902e-07
421	34948	1.734267187654404e-06
421	34063	1.734267187654404e-06
421	36242	1.734267187654404e-06
421	35746	1.734267187654404e-06
32764	2199	3.468534375308808e-08
31025	32765	3.468534375308808e-08
22706	32766	6.937068750617616e-08
32766	2439	6.937068750617616e-08
29064	32767	1.3874137501235233e-07
314	32768	1.734267187654404e-06
32768	34114	1.734267187654404e-06
32768	353	4.994689500444684e-06
32769	4506	3.1563662815310155e-06
32769	428	6.2433618755558545e-06
4737	32770	2.4279740627161656e-07
32770	3268	4.16224125037057e-07
901	32771	1.3874137501235234e-06
901	33228	1.3874137501235234e-06
901	34135	1.0960568625975826e-06
901	34191	1.0960568625975826e-06
901	34859	1.3874137501235234e-06
901	33119	1.0960568625975821e-06
901	35841	1.0960568625975826e-06
901	32804	1.0960568625975821e-06
21932	32772	3.4685343753088085e-07
21932	36035	2.081120625185285e-07
32772	33832	4.16224125037057e-07
32773	1330	6.937068750617616e-08
1330	36345	6.937068750617616e-08
32774	3331	2.4279740627161656e-07
3331	32919	2.4279740627161656e-07
3331	34899	2.4279740627161656e-07
3331	35503	2.4279740627161656e-07
3331	35680	2.4279740627161656e-07
3331	36059	2.4279740627161656e-07
3331	36563	2.4279740627161656e-07
32775	13896	3.468534375308808e-08
32776	1864	2.7748275002470466e-07
32776	22592	1.7342671876544043e-07
1864	32830	1.7342671876544043e-07
1864	34713	2.7748275002470466e-07
30951	32777	3.468534375308808e-08
32778	13614	6.937068750617616e-08
32778	1061	6.937068750617616e-08
100	32779	6.937068750617616e-08
32779	10703	6.937068750617616e-08
32780	14501	6.937068750617617e-07
32780	34886	2.7748275002470466e-07
32780	36239	2.7748275002470466e-07
32780	8548	2.7748275002470466e-07
32780	6009	2.7748275002470466e-07
14501	34623	6.243361875555855e-07
32781	4341	3.468534375308808e-08
32782	12601	3.4685343753088085e-07
32782	7607	2.081120625185285e-07
12601	34229	2.081120625185285e-07
12601	35619	2.081120625185285e-07
12601	33292	3.4685343753088085e-07
32783	1410	4.509094687901451e-07
1410	33477	1.5608404688889636e-06
1410	35114	4.509094687901451e-07
1410	35245	1.1446163438519067e-06
1410	35257	4.509094687901451e-07
1410	35406	8.32448250074114e-07
32784	1502	7.283922188148497e-07
32784	3532	3.1216809377779275e-07
32784	6054	3.1216809377779275e-07
1502	35783	3.815387812839689e-07
1502	34905	5.202801562963213e-07
32785	8286	6.937068750617616e-08
8286	35321	6.937068750617616e-08
23506	32786	6.937068750617616e-08
32786	8784	6.937068750617616e-08
21967	32787	6.937068750617616e-08
32787	30028	6.937068750617616e-08
1720	32788	1.1446163438519067e-06
1720	33041	2.2198620001976373e-06
1720	33104	1.1446163438519067e-06
1720	33356	2.2198620001976373e-06
1720	33482	1.1446163438519067e-06
1720	33500	1.1446163438519067e-06
1720	33836	1.1446163438519067e-06
1720	34059	1.1446163438519067e-06
1720	34230	1.1446163438519067e-06
1720	34387	1.1446163438519067e-06
1720	34901	1.1446163438519067e-06
1720	35163	2.2198620001976373e-06
1720	35285	1.1446163438519067e-06
1720	35711	2.2198620001976373e-06
1720	35815	1.1446163438519067e-06
1720	35947	2.2198620001976373e-06
1720	35989	1.1446163438519067e-06
1720	35998	1.1446163438519067e-06
1720	36130	1.1446163438519067e-06
1720	35273	2.2198620001976373e-06
1720	34459	3.2257369690371916e-06
1720	34802	4.16224125037057e-06
32789	32790	1.3874137501235233e-07
32789	10442	1.0405603125926425e-07
32790	4207	1.0405603125926425e-07
20156	32791	6.937068750617616e-08
32791	11584	6.937068750617616e-08
32792	21270	3.4685343753088085e-07
32792	33199	4.16224125037057e-07
21270	35386	2.081120625185285e-07
32793	12952	3.468534375308808e-08
32794	13161	3.468534375308808e-08
12361	32795	3.468534375308808e-08
32796	9359	2.081120625185285e-07
32796	19435	1.3874137501235233e-07
9359	34215	2.081120625185285e-07
32797	23698	3.468534375308808e-08
32798	1219	1.3874137501235233e-07
1219	33436	1.3874137501235233e-07
1219	34000	2.081120625185285e-07
796	32799	1.0405603125926425e-07
32799	34718	1.3874137501235233e-07
32800	13657	6.937068750617616e-08
32800	15064	6.937068750617616e-08
32801	3183	2.4279740627161656e-07
3183	32997	4.16224125037057e-07
3183	33851	2.4279740627161656e-07
3183	36388	2.4279740627161656e-07
3183	34241	4.16224125037057e-07
31687	32802	3.468534375308808e-08
28659	32803	3.468534375308808e-08
32804	731	2.067246487684048e-06
731	33119	2.0672464876840486e-06
731	33133	1.3874137501235234e-06
731	33689	2.7054568127408703e-06
731	33864	1.3874137501235234e-06
731	34178	1.3874137501235234e-06
731	34272	1.3874137501235234e-06
731	34662	1.3874137501235234e-06
731	35451	1.3874137501235234e-06
731	35725	3.9541291878520415e-06
731	35841	2.0672464876840486e-06
731	32976	6.2433618755558545e-06
731	35950	3.9541291878520415e-06
731	36840	7.283922188148497e-06
